,income_78,edu_year,age,edu_level,income_at_23,ln_income_at_23
520,15895.9,12,23,Secondary,74286.516,11.215685
521,23074.7,12,27,Secondary,107835.28,11.58836
522,16404.24,6,45,Elementary,76662.14,11.247164
523,18557.29,12,24,Secondary,86724.016,11.370486
524,3088.449,13,20,Post-Secondary,14433.288,9.577292
525,14647.23,12,29,Secondary,68451.086,11.133875
526,5040.525,10,24,Secondary,23555.95,10.067134
527,9088.018,8,45,Secondary,42471.15,10.65658
528,3383.994,9,16,Secondary,15814.462,9.66868
529,22646.16,12,26,Secondary,105832.586,11.569613
530,16492.91,12,25,Secondary,77076.52,11.252554
531,25564.67,18,51,Higher Edu,119471.695,11.690835
532,24151.96,10,38,Secondary,112869.664,11.633989
533,25564.67,12,47,Secondary,119471.695,11.690835
534,25564.67,10,46,Secondary,119471.695,11.690835
535,6462.098,12,23,Secondary,30199.404,10.3155775
536,9949.533,12,22,Secondary,46497.28,10.747149
537,20043.88,10,24,Secondary,93671.32,11.447547
538,25272.08,12,35,Secondary,118104.33,11.679324
539,25560.24,14,32,Post-Secondary,119450.99,11.690661
540,25564.67,12,37,Secondary,119471.695,11.690835
541,15697.89,17,29,Higher Edu,73361.15,11.20315
542,25564.67,12,43,Secondary,119471.695,11.690835
543,24930.73,12,54,Secondary,116509.1,11.665725
544,6565.539,14,23,Post-Secondary,30682.816,10.331458
545,5579.896,12,18,Secondary,26076.598,10.168794
546,21103.41,8,47,Secondary,98622.836,11.499058
547,22655.03,10,19,Secondary,105874.04,11.570005
548,22199.89,14,31,Post-Secondary,103747.03,11.549711
549,19251.82,14,27,Post-Secondary,89969.77,11.407229
550,14523.1,13,22,Post-Secondary,67870.984,11.125364
551,25564.67,12,39,Secondary,119471.695,11.690835
552,23875.63,12,30,Secondary,111578.29,11.622481
553,14045.79,17,38,Higher Edu,65640.37,11.091947
554,15316.64,11,26,Secondary,71579.445,11.178563
555,25564.67,17,26,Higher Edu,119471.695,11.690835
556,20488.68,11,18,Secondary,95750.01,11.469496
557,21876.26,14,30,Post-Secondary,102234.6,11.535026
558,25564.67,8,33,Secondary,119471.695,11.690835
559,21520.13,12,52,Secondary,100570.3,11.518612
560,7474.341,12,25,Secondary,34929.93,10.4611
561,4715.425,12,23,Secondary,22036.654,10.000463
562,25564.67,13,21,Post-Secondary,119471.695,11.690835
563,21121.15,12,44,Secondary,98705.74,11.499899
564,6561.106,13,32,Post-Secondary,30662.1,10.330783
565,25564.67,14,27,Post-Secondary,119471.695,11.690835
566,24432.73,14,26,Post-Secondary,114181.79,11.645547
567,21613.23,12,26,Secondary,101005.38,11.522929
568,10948.48,11,40,Secondary,51165.67,10.842824
569,25564.67,13,27,Post-Secondary,119471.695,11.690835
570,23274.19,12,34,Secondary,108767.56,11.596969
571,25564.67,12,49,Secondary,119471.695,11.690835
572,1536.836,10,55,Secondary,7182.115,8.87935
573,25564.67,12,33,Secondary,119471.695,11.690835
574,25564.67,12,45,Secondary,119471.695,11.690835
575,7211.306,12,29,Secondary,33700.688,10.425274
576,25564.67,13,24,Post-Secondary,119471.695,11.690835
577,16701.27,12,21,Secondary,78050.26,11.265108
578,17980.98,12,23,Secondary,84030.74,11.338938
579,25564.67,12,49,Secondary,119471.695,11.690835
580,25564.67,10,45,Secondary,119471.695,11.690835
581,24109.11,7,50,Secondary,112669.41,11.632214
582,22616.61,8,52,Secondary,105694.484,11.568308
583,14500.93,13,45,Post-Secondary,67767.375,11.1238365
584,20481.29,16,50,Post-Secondary,95715.47,11.469135
585,3060.372,12,19,Secondary,14302.075,9.56816
586,4617.896,14,17,Post-Secondary,21580.871,9.979563
587,25564.67,12,39,Secondary,119471.695,11.690835
588,25564.67,16,22,Post-Secondary,119471.695,11.690835
589,24576.07,13,20,Post-Secondary,114851.664,11.651397
590,25564.67,12,23,Secondary,119471.695,11.690835
591,20676.35,16,23,Post-Secondary,96627.05,11.478614
592,4106.602,17,25,Higher Edu,19191.436,9.86222
593,1918.089,12,23,Secondary,8963.829,9.100953
594,25564.67,13,29,Post-Secondary,119471.695,11.690835
595,25564.67,16,43,Post-Secondary,119471.695,11.690835
596,25564.67,12,19,Secondary,119471.695,11.690835
597,8074.298,12,19,Secondary,37733.72,10.538309
598,25564.67,9,45,Secondary,119471.695,11.690835
599,4193.788,10,17,Secondary,19598.883,9.883228
600,31.03226,8,45,Secondary,145.02345,4.9768953
601,25564.67,12,46,Secondary,119471.695,11.690835
602,25564.67,14,36,Post-Secondary,119471.695,11.690835
603,22887.03,16,25,Post-Secondary,106958.24,11.5801935
604,25564.67,18,27,Higher Edu,119471.695,11.690835
605,25564.67,16,26,Post-Secondary,119471.695,11.690835
606,19002.09,10,40,Secondary,88802.71,11.394173
607,20136.98,6,35,Elementary,94106.41,11.452182
608,19736.52,12,28,Secondary,92234.93,11.432095
609,8062.476,10,23,Secondary,37678.473,10.536844
610,25564.67,12,22,Secondary,119471.695,11.690835
611,25564.67,12,37,Secondary,119471.695,11.690835
612,25564.67,12,46,Secondary,119471.695,11.690835
613,20799.0,13,26,Post-Secondary,97200.23,11.484529
614,25564.67,12,38,Secondary,119471.695,11.690835
615,25564.67,12,36,Secondary,119471.695,11.690835
616,11221.86,12,21,Secondary,52443.26,10.867487
617,10131.29,12,51,Secondary,47346.688,10.765252
618,3521.422,13,20,Post-Secondary,16456.707,9.708488
619,5990.704,12,21,Secondary,27996.434,10.239833
620,20405.93,11,26,Secondary,95363.29,11.465449
621,20269.98,11,21,Secondary,94727.95,11.458764
622,25564.67,12,36,Secondary,119471.695,11.690835
623,3855.389,12,39,Secondary,18017.438,9.799095
624,14330.99,12,27,Secondary,66973.195,11.112048
625,25564.67,12,33,Secondary,119471.695,11.690835
626,16294.89,9,26,Secondary,76151.12,11.240475
627,21326.55,10,31,Secondary,99665.64,11.509576
628,868.9032,10,39,Secondary,4060.6562,8.3091
629,8918.08,8,37,Secondary,41676.977,10.637704
630,17918.91,8,54,Secondary,83740.67,11.33548
631,9747.084,12,27,Secondary,45551.17,10.726592
632,25564.67,10,29,Secondary,119471.695,11.690835
633,25564.67,18,27,Higher Edu,119471.695,11.690835
634,25564.67,10,35,Secondary,119471.695,11.690835
635,12299.12,13,20,Post-Secondary,57477.633,10.959151
636,25564.67,8,39,Secondary,119471.695,11.690835
637,25564.67,8,51,Secondary,119471.695,11.690835
638,19516.33,8,28,Secondary,91205.914,11.420875
639,15860.44,4,47,Elementary,74120.8,11.213451
640,22996.38,15,35,Post-Secondary,107469.28,11.58496
641,25564.67,9,49,Secondary,119471.695,11.690835
642,25564.67,17,33,Higher Edu,119471.695,11.690835
643,23689.43,15,25,Post-Secondary,110708.11,11.614653
644,25526.25,12,34,Secondary,119292.15,11.689331
645,11941.51,11,43,Secondary,55806.41,10.929644
646,25564.67,12,49,Secondary,119471.695,11.690835
647,10185.97,12,19,Secondary,47602.223,10.770635
648,13456.18,10,16,Secondary,62884.934,11.049062
649,25564.67,17,45,Higher Edu,119471.695,11.690835
650,23312.61,16,23,Post-Secondary,108947.11,11.598618
651,25564.67,12,24,Secondary,119471.695,11.690835
652,25564.67,12,30,Secondary,119471.695,11.690835
653,25564.67,12,45,Secondary,119471.695,11.690835
654,13948.26,9,17,Secondary,65184.58,11.084978
655,25564.67,16,27,Post-Secondary,119471.695,11.690835
656,9741.174,11,19,Secondary,45523.55,10.725986
657,25564.67,10,48,Secondary,119471.695,11.690835
658,25564.67,12,40,Secondary,119471.695,11.690835
659,5343.459,12,30,Secondary,24971.654,10.125497
660,20321.7,12,19,Secondary,94969.66,11.461312
661,25564.67,11,22,Secondary,119471.695,11.690835
662,25564.67,10,28,Secondary,119471.695,11.690835
663,19987.73,10,35,Secondary,93408.914,11.444742
664,20176.88,14,23,Post-Secondary,94292.875,11.454161
665,12418.81,10,25,Secondary,58036.98,10.968836
666,14601.42,16,55,Post-Secondary,68237.0,11.130742
667,6685.235,12,31,Secondary,31242.193,10.3495245
668,25037.12,18,26,Higher Edu,117006.29,11.669983
669,25564.67,15,24,Post-Secondary,119471.695,11.690835
670,25564.67,15,31,Post-Secondary,119471.695,11.690835
671,25564.67,12,19,Secondary,119471.695,11.690835
672,25564.67,14,27,Post-Secondary,119471.695,11.690835
673,22021.08,8,54,Secondary,102911.39,11.541624
674,23218.04,12,43,Secondary,108505.16,11.594553
675,14772.83,13,18,Post-Secondary,69038.055,11.142413
676,9088.018,9,23,Secondary,42471.15,10.65658
677,25564.67,14,40,Post-Secondary,119471.695,11.690835
678,25564.67,12,30,Secondary,119471.695,11.690835
679,25564.67,12,29,Secondary,119471.695,11.690835
680,914.7127,14,24,Post-Secondary,4274.7383,8.360478
681,25564.67,14,24,Post-Secondary,119471.695,11.690835
682,25564.67,15,26,Post-Secondary,119471.695,11.690835
683,25564.67,12,41,Secondary,119471.695,11.690835
684,25564.67,14,48,Post-Secondary,119471.695,11.690835
685,25564.67,10,34,Secondary,119471.695,11.690835
686,22140.78,14,30,Post-Secondary,103470.78,11.547045
687,22041.77,12,29,Secondary,103008.08,11.5425625
688,17089.91,16,25,Post-Secondary,79866.49,11.288112
689,25564.67,12,28,Secondary,119471.695,11.690835
690,17651.44,12,31,Secondary,82490.695,11.320441
691,24908.56,12,55,Secondary,116405.49,11.664835
692,25337.1,16,46,Post-Secondary,118408.19,11.681893
693,22018.13,12,44,Secondary,102897.61,11.54149
694,19241.48,12,35,Secondary,89921.45,11.406692
695,23306.7,12,39,Secondary,108919.49,11.598364
696,25564.67,13,29,Post-Secondary,119471.695,11.690835
697,25564.67,12,31,Secondary,119471.695,11.690835
698,8130.452,12,33,Secondary,37996.145,10.54524
699,6054.246,12,27,Secondary,28293.385,10.250383
700,8955.023,16,24,Post-Secondary,41849.625,10.641838
701,25564.67,12,22,Secondary,119471.695,11.690835
702,23116.08,12,27,Secondary,108028.67,11.590152
703,7246.771,14,38,Post-Secondary,33866.426,10.43018
704,8604.802,13,19,Post-Secondary,40212.93,10.601944
705,25564.67,12,29,Secondary,119471.695,11.690835
706,25564.67,13,37,Post-Secondary,119471.695,11.690835
707,19089.27,10,16,Secondary,89210.125,11.39875
708,21698.94,12,35,Secondary,101405.93,11.526887
709,2837.235,9,20,Secondary,13259.287,9.492454
710,1195.481,13,25,Post-Secondary,5586.8564,8.628172
711,25564.67,9,38,Secondary,119471.695,11.690835
712,25564.67,10,23,Secondary,119471.695,11.690835
713,20726.59,9,34,Secondary,96861.836,11.481041
714,1167.404,0,53,None,5455.644,8.604406
715,19757.2,11,42,Secondary,92331.57,11.433142
716,25564.67,12,26,Secondary,119471.695,11.690835
717,21651.65,12,32,Secondary,101184.93,11.524705
718,20451.74,14,23,Post-Secondary,95577.375,11.467691
719,11337.12,9,35,Secondary,52981.906,10.877706
720,25564.67,12,46,Secondary,119471.695,11.690835
721,15892.95,9,20,Secondary,74272.73,11.215499
722,25564.67,11,22,Secondary,119471.695,11.690835
723,18111.02,16,29,Post-Secondary,84638.45,11.346144
724,24800.69,12,51,Secondary,115901.375,11.660495
725,25564.67,13,44,Post-Secondary,119471.695,11.690835
726,11719.85,11,18,Secondary,54770.523,10.910908
727,25564.67,12,33,Secondary,119471.695,11.690835
728,25564.67,12,27,Secondary,119471.695,11.690835
729,25564.67,16,52,Post-Secondary,119471.695,11.690835
730,341.3548,18,24,Higher Edu,1595.2577,7.3747907
731,19537.02,13,41,Post-Secondary,91302.6,11.421934
732,25564.67,8,28,Secondary,119471.695,11.690835
733,3592.353,12,17,Secondary,16788.19,9.728431
734,25564.67,12,38,Secondary,119471.695,11.690835
735,16002.3,14,45,Post-Secondary,74783.75,11.222356
736,20841.86,12,40,Secondary,97400.52,11.486587
737,25564.67,13,28,Post-Secondary,119471.695,11.690835
738,8686.077,12,26,Secondary,40592.754,10.611345
739,19356.74,12,27,Secondary,90460.1,11.412664
740,24992.79,8,28,Secondary,116799.12,11.668211
741,20666.01,16,28,Post-Secondary,96578.73,11.478114
742,19800.06,12,53,Secondary,92531.875,11.435308
743,24027.83,12,54,Secondary,112289.56,11.628837
744,25564.67,12,33,Secondary,119471.695,11.690835
745,2365.84,12,36,Secondary,11056.311,9.310757
746,25564.67,12,31,Secondary,119471.695,11.690835
747,19541.46,12,30,Secondary,91323.36,11.422162
748,9999.776,11,41,Secondary,46732.082,10.752186
749,9325.932,11,37,Secondary,43582.996,10.682423
750,7438.876,9,18,Secondary,34764.19,10.456344
751,20516.76,11,24,Secondary,95881.234,11.470865
752,1223.558,9,21,Secondary,5718.069,8.651386
753,824.5714,12,55,Secondary,3853.48,8.256732
754,9949.533,12,37,Secondary,46497.28,10.747149
755,25564.67,5,53,Elementary,119471.695,11.690835
756,25564.67,13,28,Post-Secondary,119471.695,11.690835
757,1938.777,12,20,Secondary,9060.511,9.111681
758,25564.67,18,35,Higher Edu,119471.695,11.690835
759,25564.67,18,43,Higher Edu,119471.695,11.690835
760,25564.67,16,29,Post-Secondary,119471.695,11.690835
761,25564.67,11,26,Secondary,119471.695,11.690835
762,11180.48,8,46,Secondary,52249.883,10.863793
763,15653.56,13,27,Post-Secondary,73153.98,11.200322
764,14570.38,16,26,Post-Secondary,68091.94,11.128614
765,20447.3,17,28,Higher Edu,95556.63,11.467474
766,25564.67,14,35,Post-Secondary,119471.695,11.690835
767,25564.67,11,49,Secondary,119471.695,11.690835
768,1609.244,11,17,Secondary,7520.5005,8.925388
769,19834.05,12,22,Secondary,92690.72,11.437023
770,8720.065,9,16,Secondary,40751.594,10.615251
771,18523.3,12,21,Secondary,86565.18,11.368653
772,5646.393,12,55,Secondary,26387.36,10.18064
773,14231.98,10,16,Secondary,66510.49,11.105115
774,24290.87,12,29,Secondary,113518.83,11.639724
775,25564.67,14,25,Post-Secondary,119471.695,11.690835
776,17800.69,12,25,Secondary,83188.19,11.32886
777,13575.87,11,29,Secondary,63444.285,11.057918
778,25564.67,12,30,Secondary,119471.695,11.690835
779,19466.09,11,24,Secondary,90971.125,11.418298
780,15195.46,9,25,Secondary,71013.13,11.17062
781,5788.255,11,17,Secondary,27050.324,10.205454
782,6632.037,13,43,Post-Secondary,30993.584,10.341536
783,47.28725,12,41,Secondary,220.98811,5.398109
784,6470.965,12,23,Secondary,30240.842,10.316949
785,10704.65,12,36,Secondary,50026.18,10.820302
786,9571.235,12,22,Secondary,44729.375,10.708385
787,8520.571,12,18,Secondary,39819.293,10.592107
788,9018.565,14,27,Post-Secondary,42146.574,10.648909
789,18580.93,10,50,Secondary,86834.49,11.371759
790,10754.89,12,29,Secondary,50260.96,10.824984
791,22096.45,12,52,Secondary,103263.62,11.54504
792,6296.593,12,22,Secondary,29425.947,10.289632
793,4424.313,12,32,Secondary,20676.197,9.936738
794,4093.303,11,18,Secondary,19129.285,9.858975
795,16173.72,12,21,Secondary,75584.85,11.233011
796,6194.63,13,29,Post-Secondary,28949.441,10.273306
797,13961.56,16,22,Post-Secondary,65246.734,11.085932
798,17485.94,12,20,Secondary,81717.266,11.311021
799,1590.034,8,28,Secondary,7430.726,8.913379
800,286.679,13,47,Post-Secondary,1339.7405,7.200231
801,13119.26,7,25,Secondary,61310.402,11.023705
802,20168.01,12,29,Secondary,94251.414,11.453721
803,18747.92,17,29,Higher Edu,87614.89,11.380706
804,25564.67,18,29,Higher Edu,119471.695,11.690835
805,11199.69,10,44,Secondary,52339.656,10.86551
806,16207.71,13,19,Post-Secondary,75743.695,11.23511
807,8649.134,14,23,Post-Secondary,40420.105,10.607082
808,8261.969,10,17,Secondary,38610.76,10.561286
809,2485.536,12,51,Secondary,11615.687,9.360112
810,10806.61,12,19,Secondary,50502.668,10.829782
811,3525.856,11,19,Secondary,16477.428,9.709746
812,20898.01,12,54,Secondary,97662.94,11.489278
813,3936.664,16,29,Post-Secondary,18397.262,9.819957
814,21428.51,12,29,Secondary,100142.125,11.514346
815,5950.805,8,37,Secondary,27809.973,10.23315
816,22858.95,12,42,Secondary,106827.016,11.578966
817,25564.67,14,48,Post-Secondary,119471.695,11.690835
818,9175.204,12,21,Secondary,42878.598,10.666128
819,21478.76,12,25,Secondary,100376.96,11.516688
820,1525.014,13,39,Post-Secondary,7126.867,8.871627
821,3208.144,12,19,Secondary,14992.66,9.615316
822,21700.41,12,26,Secondary,101412.805,11.526955
823,25564.67,11,20,Secondary,119471.695,11.690835
824,25564.67,12,52,Secondary,119471.695,11.690835
825,25564.67,10,30,Secondary,119471.695,11.690835
826,25564.67,12,27,Secondary,119471.695,11.690835
827,25564.67,14,29,Post-Secondary,119471.695,11.690835
828,21527.52,16,24,Post-Secondary,100604.83,11.518955
829,12435.07,12,22,Secondary,58112.973,10.970144
830,25564.67,12,40,Secondary,119471.695,11.690835
831,25564.67,12,45,Secondary,119471.695,11.690835
832,1631.41,12,20,Secondary,7624.0894,8.939068
833,16776.63,12,22,Secondary,78402.445,11.26961
834,25019.39,12,50,Secondary,116923.44,11.669274
835,18830.67,9,29,Secondary,88001.61,11.385111
836,1898.879,9,25,Secondary,8874.056,9.090887
837,21632.44,12,27,Secondary,101095.16,11.523817
838,11489.32,18,51,Higher Edu,53693.188,10.891042
839,23107.21,16,32,Post-Secondary,107987.22,11.589768
840,24039.66,12,26,Secondary,112344.85,11.629329
841,20874.37,12,19,Secondary,97552.45,11.488146
842,18147.96,12,33,Secondary,84811.09,11.348182
843,25564.67,18,30,Higher Edu,119471.695,11.690835
844,5619.794,14,21,Post-Secondary,26263.055,10.175919
845,17338.17,12,37,Secondary,81026.69,11.302534
846,5825.198,8,51,Secondary,27222.973,10.211817
847,8019.622,12,52,Secondary,37478.203,10.531515
848,15024.05,12,18,Secondary,70212.086,11.159276
849,2720.495,11,17,Secondary,12713.725,9.450438
850,25564.67,18,40,Higher Edu,119471.695,11.690835
851,24627.79,12,22,Secondary,115093.36,11.653499
852,25564.67,12,36,Secondary,119471.695,11.690835
853,25564.67,12,36,Secondary,119471.695,11.690835
854,25564.67,13,30,Post-Secondary,119471.695,11.690835
855,15847.14,16,24,Post-Secondary,74058.64,11.212612
856,25564.67,16,26,Post-Secondary,119471.695,11.690835
857,20903.92,12,47,Secondary,97690.555,11.48956
858,25564.67,12,30,Secondary,119471.695,11.690835
859,24095.81,14,21,Post-Secondary,112607.26,11.631661
860,7288.147,12,35,Secondary,34059.79,10.435873
861,25564.67,11,47,Secondary,119471.695,11.690835
862,10775.58,14,28,Post-Secondary,50357.656,10.826906
863,25564.67,12,30,Secondary,119471.695,11.690835
864,25564.67,14,38,Post-Secondary,119471.695,11.690835
865,25564.67,16,28,Post-Secondary,119471.695,11.690835
866,25564.67,12,32,Secondary,119471.695,11.690835
867,25564.67,12,33,Secondary,119471.695,11.690835
868,23732.29,12,36,Secondary,110908.41,11.61646
869,16624.42,14,41,Post-Secondary,77691.11,11.260496
870,25564.67,12,36,Secondary,119471.695,11.690835
871,15545.68,10,23,Secondary,72649.82,11.193406
872,25564.67,12,22,Secondary,119471.695,11.690835
873,25564.67,16,22,Post-Secondary,119471.695,11.690835
874,25564.67,16,30,Post-Secondary,119471.695,11.690835
875,25564.67,10,23,Secondary,119471.695,11.690835
876,25564.67,12,37,Secondary,119471.695,11.690835
877,25564.67,12,36,Secondary,119471.695,11.690835
878,25564.67,12,26,Secondary,119471.695,11.690835
879,14797.95,15,23,Post-Secondary,69155.445,11.144113
880,20983.72,12,40,Secondary,98063.484,11.49337
881,10181.54,10,17,Secondary,47581.52,10.7702
882,4914.919,8,16,Secondary,22968.953,10.041899
883,24701.68,18,52,Higher Edu,115438.67,11.656495
884,21950.15,12,25,Secondary,102579.914,11.538398
885,17407.62,12,20,Secondary,81351.25,11.306532
886,25564.67,12,37,Secondary,119471.695,11.690835
887,24175.61,14,24,Post-Secondary,112980.18,11.634968
888,11161.27,12,48,Secondary,52160.1,10.862073
889,9312.633,12,18,Secondary,43520.844,10.680995
890,10642.59,9,16,Secondary,49736.15,10.814487
891,12735.05,15,28,Post-Secondary,59514.87,10.993981
892,7227.561,12,28,Secondary,33776.652,10.4275255
893,8672.777,12,20,Secondary,40530.6,10.609813
894,25564.67,12,34,Secondary,119471.695,11.690835
895,19339.01,13,46,Post-Secondary,90377.24,11.411748
896,10480.04,10,28,Secondary,48976.504,10.799096
897,19992.16,12,27,Secondary,93429.62,11.444963
898,16747.08,9,35,Secondary,78264.34,11.267847
899,22164.42,12,51,Secondary,103581.266,11.548112
900,2559.422,8,16,Secondary,11960.9795,9.389405
901,11023.84,12,31,Secondary,51517.85,10.849684
902,25564.67,12,42,Secondary,119471.695,11.690835
903,11280.96,17,42,Higher Edu,52719.453,10.87274
904,3954.396,12,30,Secondary,18480.129,9.824451
905,1411.229,15,28,Post-Secondary,6595.1143,8.794085
906,7880.716,12,23,Secondary,36829.05,10.514042
